sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
thrust,thrust,378061.23265,1779343229.2133968,569,33.91504692018543,N,OK,,,,simulated
tank_temp,temperature,378061.232667,1779343229.213414,179579,18.279059223521244,°C,OK,,,,simulated
CC-PT,pressure,378061.244719,1779343229.2254667,2263873,212.3434051684624,psi,OK,,,,simulated
FI-PT,pressure,378061.2448456,1779343229.225593,2935348,312.40098922264445,psi,OK,,,,simulated
thrust,thrust,378061.2448806,1779343229.2256272,641,38.20658185560433,N,OK,,,,simulated
tank_temp,temperature,378061.2448987,1779343229.2256453,179711,18.483418029969762,°C,OK,,,,simulated
CC-PT,pressure,378061.2577019,1779343229.2384512,2241071,208.9456419879963,psi,OK,,,,simulated
FI-PT,pressure,378061.257869,1779343229.2386158,2914917,309.35653261620195,psi,OK,,,,simulated
thrust,thrust,378061.2578891,1779343229.2386358,825,49.173837801674836,N,OK,,,,simulated
tank_temp,temperature,378061.2579241,1779343229.2386706,179530,18.203198757491112,°C,OK,,,,simulated
CC-PT,pressure,378061.2682574,1779343229.2490065,2248848,210.10450543218917,psi,OK,,,,simulated
FI-PT,pressure,378061.2684099,1779343229.2491567,2920676,310.214690591656,psi,OK,,,,simulated
thrust,thrust,378061.2684495,1779343229.2491968,967,57.63769836875099,N,OK,,,,simulated
tank_temp,temperature,378061.2685003,1779343229.2492473,179563,18.254288459103243,°C,OK,,,,simulated
CC-PT,pressure,378061.2786899,1779343229.2594397,2241665,209.03415489603933,psi,OK,,,,simulated
FI-PT,pressure,378061.2788663,1779343229.2596133,2916989,309.6652847129446,psi,OK,,,,simulated
thrust,thrust,378061.2788921,1779343229.2596388,1059,63.121326341786244,N,OK,,,,simulated
tank_temp,temperature,378061.2789227,1779343229.2596698,179621,18.3440824801185,°C,OK,,,,simulated
CC-PT,pressure,378061.2891021,1779343229.26985,2233193,207.7717283692036,psi,OK,,,,simulated
FI-PT,pressure,378061.2893719,1779343229.2701192,2908875,308.4562043495422,psi,OK,,,,simulated
thrust,thrust,378061.2894048,1779343229.2701514,1195,71.22755899757749,N,OK,,,,simulated
tank_temp,temperature,378061.2894305,1779343229.2701774,179536,18.21248779414786,°C,OK,,,,simulated
CC-PT,pressure,378061.2993938,1779343229.280143,2236762,208.3035508756102,psi,OK,,,,simulated
FI-PT,pressure,378061.2995616,1779343229.2803082,2914145,309.24149563807197,psi,OK,,,,simulated
thrust,thrust,378061.2995802,1779343229.2803268,1235,73.61174507281021,N,OK,,,,simulated
tank_temp,temperature,378061.2996016,1779343229.280348,179629,18.356467862327502,°C,OK,,,,simulated
CC-PT,pressure,378061.3095646,1779343229.2903132,2225237,206.58619184329413,psi,OK,,,,simulated
FI-PT,pressure,378061.3096911,1779343229.2904377,2915603,309.45875459417755,psi,OK,,,,simulated
thrust,thrust,378061.3097206,1779343229.2904675,1335,79.572210260892,N,OK,,,,simulated
tank_temp,temperature,378061.3097491,1779343229.290496,179578,18.27751105074512,°C,OK,,,,simulated
CC-PT,pressure,378061.341984,1779343229.3227315,2228514,207.07450295382773,psi,OK,,,,simulated
FI-PT,pressure,378061.3420836,1779343229.3228304,2900818,307.2556176490328,psi,OK,,,,simulated
thrust,thrust,378061.3420989,1779343229.3228455,1685,100.4338384191783,N,OK,,,,simulated
tank_temp,temperature,378061.3421147,1779343229.3228612,179582,18.28370374184962,°C,OK,,,,simulated
CC-PT,pressure,378061.3527398,1779343229.3334885,2231156,207.46819167950053,psi,OK,,,,simulated
FI-PT,pressure,378061.3529142,1779343229.3336616,2910517,308.70088144551295,psi,OK,,,,simulated
thrust,thrust,378061.3530106,1779343229.3337576,1799,107.22876873359155,N,OK,,,,simulated
tank_temp,temperature,378061.3530342,1779343229.333781,179543,18.22332500358074,°C,OK,,,,simulated
CC-PT,pressure,378061.3630153,1779343229.343763,2233506,207.81836900930034,psi,OK,,,,simulated
FI-PT,pressure,378061.3631221,1779343229.3438687,2908936,308.465294058954,psi,OK,,,,simulated
thrust,thrust,378061.3631383,1779343229.3438847,1859,110.80504784644063,N,OK,,,,simulated
tank_temp,temperature,378061.3631544,1779343229.3439012,179631,18.359564207879753,°C,OK,,,,simulated
CC-PT,pressure,378061.3731753,1779343229.3539228,2232078,207.60558040208582,psi,OK,,,,simulated
FI-PT,pressure,378061.3732469,1779343229.3539934,2921290,310.30618373229305,psi,OK,,,,simulated
thrust,thrust,378061.3732727,1779343229.3540196,1967,117.24235024956897,N,OK,,,,simulated
tank_temp,temperature,378061.3732897,1779343229.3540363,179661,18.406009391163504,°C,OK,,,,simulated
CC-PT,pressure,378061.3833587,1779343229.364107,2216265,205.24925950160738,psi,OK,,,,simulated
FI-PT,pressure,378061.383468,1779343229.364215,2919614,310.0564402409124,psi,OK,,,,simulated
thrust,thrust,378061.3834886,1779343229.3642352,1997,119.03048980599351,N,OK,,,,simulated
tank_temp,temperature,378061.3835398,1779343229.364287,179705,18.474128993313013,°C,OK,,,,simulated
CC-PT,pressure,378061.3940306,1779343229.37478,2234561,207.975576278636,psi,OK,,,,simulated
FI-PT,pressure,378061.3941873,1779343229.374934,2905991,308.0264548094815,psi,OK,,,,simulated
thrust,thrust,378061.394228,1779343229.3749752,2159,128.68644341068602,N,OK,,,,simulated
tank_temp,temperature,378061.3942779,1779343229.3750248,179590,18.29608912405862,°C,OK,,,,simulated
CC-PT,pressure,378061.4044406,1779343229.385189,2229856,207.27447656088788,psi,OK,,,,simulated
FI-PT,pressure,378061.4049334,1779343229.3856807,2912107,308.9378099367392,psi,OK,,,,simulated
thrust,thrust,378061.4052452,1779343229.3859925,2185,130.2361643595873,N,OK,,,,simulated
tank_temp,temperature,378061.4052837,1779343229.3860307,179544,18.224873176356866,°C,OK,,,,simulated
CC-PT,pressure,378061.4148766,1779343229.3956246,2217068,205.36891584025813,psi,OK,,,,simulated
FI-PT,pressure,378061.4149456,1779343229.3956923,2919307,310.0106936705939,psi,OK,,,,simulated
thrust,thrust,378061.4149706,1779343229.3957174,2293,136.67346676271563,N,OK,,,,simulated
tank_temp,temperature,378061.4149909,1779343229.3957376,179623,18.34717882567075,°C,OK,,,,simulated
CC-PT,pressure,378061.4254277,1779343229.4061766,2233181,207.76994022964718,psi,OK,,,,simulated
FI-PT,pressure,378061.425557,1779343229.4063034,2910224,308.6572210380102,psi,OK,,,,simulated
thrust,thrust,378061.4255913,1779343229.406338,2387,142.27630403951252,N,OK,,,,simulated
tank_temp,temperature,378061.425613,1779343229.40636,179675,18.427683810029258,°C,OK,,,,simulated
CC-PT,pressure,378061.4357374,1779343229.416487,2225827,206.67410870481834,psi,OK,,,,simulated
FI-PT,pressure,378061.4358623,1779343229.416609,2901411,307.3439815454461,psi,OK,,,,simulated
thrust,thrust,378061.43588,1779343229.416627,2445,145.73337384859997,N,OK,,,,simulated
tank_temp,temperature,378061.4358997,1779343229.4166467,179549,18.23261404023749,°C,OK,,,,simulated
CC-PT,pressure,378061.4461368,1779343229.426885,2214559,204.9950456613357,psi,OK,,,,simulated
FI-PT,pressure,378061.4462699,1779343229.4270165,2927180,311.1838622312381,psi,OK,,,,simulated
thrust,thrust,378061.4463015,1779343229.4270484,2477,147.64072270878614,N,OK,,,,simulated
tank_temp,temperature,378061.4463297,1779343229.4270766,179651,18.390527663402256,°C,OK,,,,simulated
CC-PT,pressure,378061.4567653,1779343229.4375162,2225345,206.60228509930195,psi,OK,,,,simulated
FI-PT,pressure,378061.4569924,1779343229.4377396,2918616,309.9077266344698,psi,OK,,,,simulated
thrust,thrust,378061.4570266,1779343229.4377732,2561,152.64751346677485,N,OK,,,,simulated
tank_temp,temperature,378061.4570464,1779343229.437793,179775,18.582501087641774,°C,OK,,,,simulated
CC-PT,pressure,378061.4669968,1779343229.4477458,2227628,206.94247864991172,psi,OK,,,,simulated
FI-PT,pressure,378061.4671732,1779343229.44792,2915329,309.4179254076392,psi,OK,,,,simulated
thrust,thrust,378061.4672085,1779343229.4479556,2659,158.48876935109502,N,OK,,,,simulated
tank_temp,temperature,378061.4672438,1779343229.447991,179692,18.454002747223385,°C,OK,,,,simulated
CC-PT,pressure,378061.4776093,1779343229.4583585,2217805,205.47873741134853,psi,OK,,,,simulated
FI-PT,pressure,378061.4777633,1779343229.4585102,2914035,309.22510435880474,psi,OK,,,,simulated
thrust,thrust,378061.4777937,1779343229.458541,2751,163.97239732413027,N,OK,,,,simulated
tank_temp,temperature,378061.4778263,1779343229.4585733,179535,18.21093962137174,°C,OK,,,,simulated
CC-PT,pressure,378061.4883861,1779343229.469135,2197719,202.4856898171532,psi,OK,,,,simulated
FI-PT,pressure,378061.4887669,1779343229.469515,2922175,310.4380590245794,psi,OK,,,,simulated
thrust,thrust,378061.4888554,1779343229.469602,2781,165.7605368805548,N,OK,,,,simulated
tank_temp,temperature,378061.4888907,1779343229.4696376,179604,18.31776354292437,°C,OK,,,,simulated
CC-PT,pressure,378061.4994856,1779343229.4802356,2216254,205.24762037368066,psi,OK,,,,simulated
FI-PT,pressure,378061.4996744,1779343229.4804213,2914621,309.31242517381014,psi,OK,,,,simulated
thrust,thrust,378061.49971,1779343229.480457,2837,169.09839738588062,N,OK,,,,simulated
tank_temp,temperature,378061.4997847,1779343229.480532,179535,18.21093962137174,°C,OK,,,,simulated
CC-PT,pressure,378061.5098394,1779343229.4905884,2204637,203.51655227143195,psi,OK,,,,simulated
FI-PT,pressure,378061.5100042,1779343229.490751,2919295,310.0089055310375,psi,OK,,,,simulated
thrust,thrust,378061.5100722,1779343229.4908192,2875,171.3633741573517,N,OK,,,,simulated
tank_temp,temperature,378061.5101066,1779343229.4908533,179551,18.23571038578974,°C,OK,,,,simulated
CC-PT,pressure,378061.520306,1779343229.5010533,2198314,202.57435173682592,psi,OK,,,,simulated
FI-PT,pressure,378061.5204137,1779343229.5011604,2930037,311.60958845729687,psi,OK,,,,simulated
thrust,thrust,378061.5204418,1779343229.5011885,2935,174.93965327020078,N,OK,,,,simulated
tank_temp,temperature,378061.5204699,1779343229.5012171,179790,18.60572367928365,°C,OK,,,,simulated
CC-PT,pressure,378061.5309251,1779343229.511673,2231358,207.49829202870035,psi,OK,,,,simulated
FI-PT,pressure,378061.5310446,1779343229.5117917,2933103,312.0664581139634,psi,OK,,,,simulated
thrust,thrust,378061.5310903,1779343229.5118382,3003,178.9927695980964,N,OK,,,,simulated
tank_temp,temperature,378061.5311551,1779343229.5119019,179623,18.34717882567075,°C,OK,,,,simulated
CC-PT,pressure,378061.5414002,1779343229.5221493,2210825,204.4386362360282,psi,OK,,,,simulated
FI-PT,pressure,378061.5415603,1779343229.5223072,2935671,312.44911997903824,psi,OK,,,,simulated
thrust,thrust,378061.541685,1779343229.522433,3101,184.83402548241656,N,OK,,,,simulated
tank_temp,temperature,378061.5417436,1779343229.5224907,179595,18.303829987939245,°C,OK,,,,simulated
CC-PT,pressure,378061.5516669,1779343229.532415,2206813,203.8408015776636,psi,OK,,,,simulated
FI-PT,pressure,378061.5517437,1779343229.5324903,2909036,308.4801952219242,psi,OK,,,,simulated
thrust,thrust,378061.5517699,1779343229.5325167,3127,186.38374643131783,N,OK,,,,simulated
tank_temp,temperature,378061.5517975,1779343229.5325444,179659,18.402913045611257,°C,OK,,,,simulated
CC-PT,pressure,378061.562053,1779343229.5428019,2216059,205.21856310588876,psi,OK,,,,simulated
FI-PT,pressure,378061.5622071,1779343229.542954,2918657,309.9138361112876,psi,OK,,,,simulated
thrust,thrust,378061.5622581,1779343229.5430055,3169,188.8871418103122,N,OK,,,,simulated
tank_temp,temperature,378061.5622968,1779343229.5430436,179571,18.266673841312244,°C,OK,,,,simulated
CC-PT,pressure,378061.5723136,1779343229.5530624,2196254,202.2673877796397,psi,OK,,,,simulated
FI-PT,pressure,378061.5724678,1779343229.5532146,2906270,308.06802905416833,psi,OK,,,,simulated
thrust,thrust,378061.5724871,1779343229.5532339,3163,188.52951389902728,N,OK,,,,simulated
tank_temp,temperature,378061.5725118,1779343229.5532584,179760,18.559278495999894,°C,OK,,,,simulated
CC-PT,pressure,378061.5832064,1779343229.563956,2195800,202.19973649975498,psi,OK,,,,simulated
FI-PT,pressure,378061.5834152,1779343229.5641627,2908422,308.38870208128714,psi,OK,,,,simulated
thrust,thrust,378061.5834444,1779343229.5641909,3229,192.46342092316127,N,OK,,,,simulated
tank_temp,temperature,378061.5834661,1779343229.564213,179687,18.44626188334276,°C,OK,,,,simulated
CC-PT,pressure,378061.5934297,1779343229.574179,2192178,201.66001637697417,psi,OK,,,,simulated
FI-PT,pressure,378061.5935992,1779343229.574346,2905188,307.9067984708307,psi,OK,,,,simulated
thrust,thrust,378061.5936504,1779343229.5743978,3179,189.48318832912037,N,OK,,,,simulated
tank_temp,temperature,378061.5937067,1779343229.5744536,179648,18.38588314507388,°C,OK,,,,simulated
CC-PT,pressure,378061.6039146,1779343229.5846639,2166435,197.8240099935543,psi,OK,,,,simulated
FI-PT,pressure,378061.6045243,1779343229.5852718,2915184,309.39631872133236,psi,OK,,,,simulated
thrust,thrust,378061.6045622,1779343229.585309,3307,197.11258376986507,N,OK,,,,simulated
tank_temp,temperature,378061.6045955,1779343229.5853424,179705,18.474128993313013,°C,OK,,,,simulated
CC-PT,pressure,378061.6150358,1779343229.5957851,2200799,202.9446456366355,psi,OK,,,,simulated
FI-PT,pressure,378061.6152565,1779343229.5960035,2914689,309.3225579646299,psi,OK,,,,simulated
thrust,thrust,378061.6152923,1779343229.5960395,3315,197.5894209849116,N,OK,,,,simulated
tank_temp,temperature,378061.6153662,1779343229.5961137,179705,18.474128993313013,°C,OK,,,,simulated
CC-PT,pressure,378061.6254296,1779343229.6062071,2202538,203.20377686068736,psi,OK,,,,simulated
FI-PT,pressure,378061.6256139,1779343229.6063612,2909408,308.53562754817335,psi,OK,,,,simulated
thrust,thrust,378061.6256575,1779343229.6064043,3279,195.44365351720216,N,OK,,,,simulated
tank_temp,temperature,378061.6256872,1779343229.606434,179685,18.44316553779051,°C,OK,,,,simulated
CC-PT,pressure,378061.6373216,1779343229.618071,2176352,199.3017583253095,psi,OK,,,,simulated
FI-PT,pressure,378061.6374989,1779343229.618246,2918235,309.85095320355333,psi,OK,,,,simulated
thrust,thrust,378061.6375241,1779343229.6182706,3349,199.61597914885942,N,OK,,,,simulated
tank_temp,temperature,378061.6375514,1779343229.6182983,179525,18.195457893610488,°C,OK,,,,simulated
CC-PT,pressure,378061.647669,1779343229.628417,2180408,199.9061494953811,psi,OK,,,,simulated
FI-PT,pressure,378061.6477198,1779343229.6284664,2924342,310.7609672261437,psi,OK,,,,simulated
thrust,thrust,378061.647743,1779343229.62849,3291,196.15890933977198,N,OK,,,,simulated
tank_temp,temperature,378061.6477631,1779343229.6285098,179614,18.333245270685623,°C,OK,,,,simulated
CC-PT,pressure,378061.6648154,1779343229.6455634,2172999,198.80212233091854,psi,OK,,,,simulated
FI-PT,pressure,378061.6649297,1779343229.6456764,2914119,309.2376213356997,psi,OK,,,,simulated
thrust,thrust,378061.6649462,1779343229.6456928,3329,198.42388611124306,N,OK,,,,simulated
tank_temp,temperature,378061.664963,1779343229.6457098,179773,18.579404742089523,°C,OK,,,,simulated
CC-PT,pressure,378061.6751707,1779343229.6559186,2185706,200.69561310954253,psi,OK,,,,simulated
FI-PT,pressure,378061.6752689,1779343229.6560156,2910864,308.75258848101953,psi,OK,,,,simulated
thrust,thrust,378061.6752823,1779343229.6560287,3357,200.09281636390597,N,OK,,,,simulated
tank_temp,temperature,378061.6752954,1779343229.656042,179607,18.322408061252748,°C,OK,,,,simulated
CC-PT,pressure,378061.6853834,1779343229.6661317,2184024,200.4449755483837,psi,OK,,,,simulated
FI-PT,pressure,378061.6854714,1779343229.666218,2926953,311.15003659129576,psi,OK,,,,simulated
thrust,thrust,378061.6854982,1779343229.6662452,3345,199.37756054133615,N,OK,,,,simulated
tank_temp,temperature,378061.6855254,1779343229.666272,179615,18.33479344346175,°C,OK,,,,simulated
CC-PT,pressure,378061.6956613,1779343229.6764085,2186207,200.77026793602326,psi,OK,,,,simulated
FI-PT,pressure,378061.695719,1779343229.6764657,2916903,309.6524697127902,psi,OK,,,,simulated
thrust,thrust,378061.6957442,1779343229.676491,3383,201.64253731280724,N,OK,,,,simulated
tank_temp,temperature,378061.6957626,1779343229.6765091,179590,18.29608912405862,°C,OK,,,,simulated
CC-PT,pressure,378061.7064619,1779343229.6872098,2167149,197.93040429716157,psi,OK,,,,simulated
FI-PT,pressure,378061.7065757,1779343229.6873224,2921430,310.32704536045134,psi,OK,,,,simulated
thrust,thrust,378061.7065919,1779343229.6873386,3375,201.1657000977607,N,OK,,,,simulated
tank_temp,temperature,378061.7066098,1779343229.6873565,179691,18.45245457444726,°C,OK,,,,simulated
CC-PT,pressure,378061.7288204,1779343229.709569,2154751,196.08295811211562,psi,OK,,,,simulated
FI-PT,pressure,378061.7289807,1779343229.7097278,2908583,308.4126929536692,psi,OK,,,,simulated
thrust,thrust,378061.7290034,1779343229.70975,3339,199.01993263005124,N,OK,,,,simulated
tank_temp,temperature,378061.7290204,1779343229.709767,179633,18.362660553432,°C,OK,,,,simulated
CC-PT,pressure,378061.7400222,1779343229.7207701,2169107,198.22216906811818,psi,OK,,,,simulated
FI-PT,pressure,378061.7401526,1779343229.7208993,2924803,310.82966158743636,psi,OK,,,,simulated
thrust,thrust,378061.7402313,1779343229.720978,3239,193.05946744196945,N,OK,,,,simulated
tank_temp,temperature,378061.7402481,1779343229.7209947,179618,18.339437961790125,°C,OK,,,,simulated
CC-PT,pressure,378061.750152,1779343229.7308998,2154564,196.05509293736134,psi,OK,,,,simulated
FI-PT,pressure,378061.7502401,1779343229.7309868,2927450,311.22409537125765,psi,OK,,,,simulated
thrust,thrust,378061.7502846,1779343229.731032,3267,194.72839769463235,N,OK,,,,simulated
tank_temp,temperature,378061.7503795,1779343229.7311268,179729,18.511285139940014,°C,OK,,,,simulated
CC-PT,pressure,378061.7605389,1779343229.7412868,2167029,197.91252290159733,psi,OK,,,,simulated
FI-PT,pressure,378061.7606255,1779343229.7413723,2908674,308.42625301197205,psi,OK,,,,simulated
thrust,thrust,378061.7606855,1779343229.741433,3311,197.35100237738834,N,OK,,,,simulated
tank_temp,temperature,378061.7607179,1779343229.7414649,179597,18.306926333491496,°C,OK,,,,simulated
CC-PT,pressure,378061.7715911,1779343229.7523408,2166083,197.7715578998992,psi,OK,,,,simulated
FI-PT,pressure,378061.7717764,1779343229.752523,2908290,308.36903254616647,psi,OK,,,,simulated
thrust,thrust,378061.7718052,1779343229.752552,3221,191.98658370811472,N,OK,,,,simulated
tank_temp,temperature,378061.7718395,1779343229.7525866,179716,18.49115889385039,°C,OK,,,,simulated
CC-PT,pressure,378061.7828131,1779343229.763563,2173959,198.9451734954325,psi,OK,,,,simulated
FI-PT,pressure,378061.7832397,1779343229.7639875,2914942,309.36025790694447,psi,OK,,,,simulated
thrust,thrust,378061.7832966,1779343229.7640433,3145,187.45663016517256,N,OK,,,,simulated
tank_temp,temperature,378061.783325,1779343229.7640717,179692,18.454002747223385,°C,OK,,,,simulated
CC-PT,pressure,378061.7931608,1779343229.7739084,2148088,195.0900936234109,psi,OK,,,,simulated
FI-PT,pressure,378061.7932388,1779343229.7739854,2924948,310.85126827374313,psi,OK,,,,simulated
thrust,thrust,378061.7932564,1779343229.7740033,3097,184.5956068748933,N,OK,,,,simulated
tank_temp,temperature,378061.7932766,1779343229.7740235,179689,18.44935822889501,°C,OK,,,,simulated
CC-PT,pressure,378061.8036535,1779343229.7844014,2164820,197.5833562115855,psi,OK,,,,simulated
FI-PT,pressure,378061.8037651,1779343229.784512,2926526,311.08640862541296,psi,OK,,,,simulated
thrust,thrust,378061.8038076,1779343229.784555,3075,183.2843045335153,N,OK,,,,simulated
tank_temp,temperature,378061.8038622,1779343229.784609,179726,18.50664062161164,°C,OK,,,,simulated
CC-PT,pressure,378061.8141259,1779343229.794874,2156157,196.2924684634767,psi,OK,,,,simulated
FI-PT,pressure,378061.8143021,1779343229.795049,2930197,311.6334303180492,psi,OK,,,,simulated
thrust,thrust,378061.8143284,1779343229.7950752,3097,184.5956068748933,N,OK,,,,simulated
tank_temp,temperature,378061.814354,1779343229.7951007,179668,18.416846600596383,°C,OK,,,,simulated
CC-PT,pressure,378061.8244999,1779343229.805248,2165110,197.6265695841991,psi,OK,,,,simulated
FI-PT,pressure,378061.8246325,1779343229.8053794,2909708,308.58033103708397,psi,OK,,,,simulated
thrust,thrust,378061.8246585,1779343229.8054051,3019,179.9464440281895,N,OK,,,,simulated
tank_temp,temperature,378061.8246878,1779343229.8054347,179667,18.415298427820257,°C,OK,,,,simulated
CC-PT,pressure,378061.8347537,1779343229.815502,2153053,195.82993636488155,psi,OK,,,,simulated
FI-PT,pressure,378061.8348603,1779343229.815607,2899321,307.0325472393688,psi,OK,,,,simulated
thrust,thrust,378061.8349209,1779343229.8156686,3025,180.3040719394744,N,OK,,,,simulated
tank_temp,temperature,378061.8349752,1779343229.8157222,179779,18.588693778746272,°C,OK,,,,simulated
CC-PT,pressure,378061.8461915,1779343229.826941,2150801,195.49436217479254,psi,OK,,,,simulated
FI-PT,pressure,378061.8464083,1779343229.827155,2909850,308.60149068850166,psi,OK,,,,simulated
thrust,thrust,378061.8464408,1779343229.8271878,2903,173.0323044100146,N,OK,,,,simulated
tank_temp,temperature,378061.8465133,1779343229.827261,179660,18.404461218387382,°C,OK,,,,simulated
CC-PT,pressure,378061.8570314,1779343229.8377805,2150073,195.38588170836945,psi,OK,,,,simulated
FI-PT,pressure,378061.8571863,1779343229.837933,2919385,310.0223165777107,psi,OK,,,,simulated
thrust,thrust,378061.8572375,1779343229.8379848,2865,170.76732763854352,N,OK,,,,simulated
tank_temp,temperature,378061.8573065,1779343229.8380542,179705,18.474128993313013,°C,OK,,,,simulated
CC-PT,pressure,378061.8674173,1779343229.848166,2155631,196.21408834625342,psi,OK,,,,simulated
FI-PT,pressure,378061.8675368,1779343229.8482835,2923060,310.56993431686567,psi,OK,,,,simulated
thrust,thrust,378061.867563,1779343229.8483098,2745,163.61476941284536,N,OK,,,,simulated
tank_temp,temperature,378061.8675894,1779343229.848336,179655,18.396720354506755,°C,OK,,,,simulated
CC-PT,pressure,378061.8781607,1779343229.8589103,2124766,191.61484439549974,psi,OK,,,,simulated
FI-PT,pressure,378061.8783664,1779343229.8591132,2905067,307.8887680636368,psi,OK,,,,simulated
thrust,thrust,378061.8784127,1779343229.85916,2789,166.23737409560135,N,OK,,,,simulated
tank_temp,temperature,378061.8784698,1779343229.859217,179624,18.348726998446875,°C,OK,,,,simulated
CC-PT,pressure,378061.8898262,1779343229.8705754,2150998,195.52371746584384,psi,OK,,,,simulated
FI-PT,pressure,378061.8900578,1779343229.8708055,2918061,309.8250251799852,psi,OK,,,,simulated
thrust,thrust,378061.8901145,1779343229.8708622,2633,156.93904840219375,N,OK,,,,simulated
tank_temp,temperature,378061.8901821,1779343229.8709292,179708,18.47877351164139,°C,OK,,,,simulated
CC-PT,pressure,378061.9003499,1779343229.8810997,2141844,194.15966500755127,psi,OK,,,,simulated
FI-PT,pressure,378061.9005149,1779343229.8812616,2914941,309.3601088953148,psi,OK,,,,simulated
thrust,thrust,378061.9005417,1779343229.8812885,2603,155.1509088457692,N,OK,,,,simulated
tank_temp,temperature,378061.9005715,1779343229.8813183,179600,18.311570851819873,°C,OK,,,,simulated
CC-PT,pressure,378061.910581,1779343229.8913302,2150235,195.41002159238118,psi,OK,,,,simulated
FI-PT,pressure,378061.9107734,1779343229.8915203,2922985,310.55875844463804,psi,OK,,,,simulated
thrust,thrust,378061.9108017,1779343229.8915484,2551,152.05146694796667,N,OK,,,,simulated
tank_temp,temperature,378061.9108305,1779343229.8915772,179730,18.51283331271614,°C,OK,,,,simulated
CC-PT,pressure,378061.9210225,1779343229.9017699,2150191,195.4034650806743,psi,OK,,,,simulated
FI-PT,pressure,378061.924508,1779343229.9052558,2909407,308.5354785365437,psi,OK,,,,simulated
thrust,thrust,378061.9245641,1779343229.9053109,2423,144.42207150722197,N,OK,,,,simulated
tank_temp,temperature,378061.9245952,1779343229.9053419,179748,18.540700422686392,°C,OK,,,,simulated
CC-PT,pressure,378061.9314694,1779343229.9122171,2137131,193.45737319676553,psi,OK,,,,simulated
FI-PT,pressure,378061.9315616,1779343229.9123082,2916500,309.59241802602025,psi,OK,,,,simulated
thrust,thrust,378061.9315869,1779343229.9123335,2381,141.91867612822762,N,OK,,,,simulated
tank_temp,temperature,378061.9316092,1779343229.912356,179726,18.50664062161164,°C,OK,,,,simulated
CC-PT,pressure,378061.9422843,1779343229.9230342,2138114,193.60385162876264,psi,OK,,,,simulated
FI-PT,pressure,378061.9425095,1779343229.923258,2914854,309.3471448835307,psi,OK,,,,simulated
thrust,thrust,378061.9425886,1779343229.9233358,2229,132.85876904234328,N,OK,,,,simulated
tank_temp,temperature,378061.9426286,1779343229.9233756,179670,18.419942946148634,°C,OK,,,,simulated
CC-PT,pressure,378061.953531,1779343229.9342802,2131094,192.55778998825429,psi,OK,,,,simulated
FI-PT,pressure,378061.9537393,1779343229.9344864,2920706,310.21916094054706,psi,OK,,,,simulated
thrust,thrust,378061.9537733,1779343229.9345202,2183,130.11695505582566,N,OK,,,,simulated
tank_temp,temperature,378061.9538441,1779343229.9345918,179596,18.30537816071537,°C,OK,,,,simulated
CC-PT,pressure,378061.9647687,1779343229.9455183,2150456,195.44295316254534,psi,OK,,,,simulated
FI-PT,pressure,378061.9649435,1779343229.9456902,2918140,309.8367970987316,psi,OK,,,,simulated
thrust,thrust,378061.9649847,1779343229.9457319,2085,124.2756991715055,N,OK,,,,simulated
tank_temp,temperature,378061.9650343,1779343229.9457812,179646,18.38278679952163,°C,OK,,,,simulated
CC-PT,pressure,378061.9753926,1779343229.9561422,2132465,192.7620849325758,psi,OK,,,,simulated
FI-PT,pressure,378061.9755897,1779343229.9563367,2921887,310.3951436752252,psi,OK,,,,simulated
thrust,thrust,378061.9756508,1779343229.956398,2003,119.38811771727842,N,OK,,,,simulated
tank_temp,temperature,378061.9756945,1779343229.9564416,179857,18.709451255284034,°C,OK,,,,simulated
CC-PT,pressure,378061.9860321,1779343229.9667816,2122759,191.31577805468774,psi,OK,,,,simulated
FI-PT,pressure,378061.9862179,1779343229.9669645,2919923,310.1024848344904,psi,OK,,,,simulated
thrust,thrust,378061.9862481,1779343229.9669952,1915,114.14290835176644,N,OK,,,,simulated
tank_temp,temperature,378061.9862804,1779343229.9670272,179617,18.337889789014,°C,OK,,,,simulated
CC-PT,pressure,378061.9962654,1779343229.977014,2136970,193.4333823243835,psi,OK,,,,simulated
FI-PT,pressure,378061.9963958,1779343229.9771426,2926052,311.0157771129342,psi,OK,,,,simulated
thrust,thrust,378061.9964224,1779343229.977169,1807,107.7056059486381,N,OK,,,,simulated
tank_temp,temperature,378061.9964497,1779343229.9771965,179736,18.522122349372893,°C,OK,,,,simulated
CC-PT,pressure,378062.0067143,1779343229.987463,2122251,191.2400801467991,psi,OK,,,,simulated
FI-PT,pressure,378062.006832,1779343229.9875786,2908080,308.33774010392904,psi,OK,,,,simulated
thrust,thrust,378062.0068557,1779343229.9876025,1695,101.02988493798648,N,OK,,,,simulated
tank_temp,temperature,378062.0068823,1779343229.9876292,179702,18.469484474984636,°C,OK,,,,simulated
CC-PT,pressure,378062.0171749,1779343229.9979224,2126452,191.8660780031774,psi,OK,,,,simulated
FI-PT,pressure,378062.0172864,1779343229.998033,2951934,314.8724961128826,psi,OK,,,,simulated
thrust,thrust,378062.0173124,1779343229.9980595,1637,97.57281512889904,N,OK,,,,simulated
tank_temp,temperature,378062.0173431,1779343229.99809,179703,18.47103264776076,°C,OK,,,,simulated
