sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
injector_pressure,pressure,33476.4096887,1777362122.409548,2912880,309.05299592649885,psi,OK,,,,simulated
thrust,thrust,33476.4097102,1777362122.4095697,1793,106.87114082230664,N,OK,,,,simulated
tank_temp,temperature,33476.4097317,1777362122.4095912,181120,20.66479347153009,°C,OK,,,,simulated
chamber_pressure,pressure,33476.4299609,1777362122.429821,2130194,192.42367952152244,psi,OK,,,,simulated
injector_pressure,pressure,33476.4300121,1777362122.4298713,2927948,311.29830316284927,psi,OK,,,,simulated
thrust,thrust,33476.4300266,1777362122.429886,1583,94.35416392733487,N,OK,,,,simulated
tank_temp,temperature,33476.4300525,1777362122.429912,181202,20.79174363917235,°C,OK,,,,simulated
chamber_pressure,pressure,33476.4501336,1777362122.4499931,2119138,190.77620694353664,psi,OK,,,,simulated
injector_pressure,pressure,33476.4501786,1777362122.450038,2927344,311.20830013850923,psi,OK,,,,simulated
thrust,thrust,33476.4501893,1777362122.4500484,1375,81.95639633612473,N,OK,,,,simulated
tank_temp,temperature,33476.4501977,1777362122.4500573,181147,20.706594136485467,°C,OK,,,,simulated
chamber_pressure,pressure,33476.4714781,1777362122.471341,2118715,190.71317502417267,psi,OK,,,,simulated
injector_pressure,pressure,33476.4716878,1777362122.4715471,2918763,309.929631344036,psi,OK,,,,simulated
thrust,thrust,33476.4717186,1777362122.4715784,1179,70.2738845674844,N,OK,,,,simulated
tank_temp,temperature,33476.4717462,1777362122.471606,181134,20.68646789039584,°C,OK,,,,simulated
chamber_pressure,pressure,33476.4919848,1777362122.4918451,2139909,193.8713275040778,psi,OK,,,,simulated
injector_pressure,pressure,33476.4920394,1777362122.4918985,2911369,308.8278393540191,psi,OK,,,,simulated
thrust,thrust,33476.4920532,1777362122.4919126,975,58.11453558379753,N,OK,,,,simulated
tank_temp,temperature,33476.4920659,1777362122.4919252,181056,20.56571041385808,°C,OK,,,,simulated
chamber_pressure,pressure,33476.5121824,1777362122.5120428,2130559,192.4780687663637,psi,OK,,,,simulated
injector_pressure,pressure,33476.5122459,1777362122.5121052,2919958,310.1077002415299,psi,OK,,,,simulated
thrust,thrust,33476.5122666,1777362122.5121262,785,46.789651726442116,N,OK,,,,simulated
tank_temp,temperature,33476.5122876,1777362122.512147,181110,20.649311743768838,°C,OK,,,,simulated
chamber_pressure,pressure,33476.532486,1777362122.532347,2112824,189.83534751359787,psi,OK,,,,simulated
injector_pressure,pressure,33476.5325834,1777362122.5324428,2933375,312.10698927724235,psi,OK,,,,simulated
thrust,thrust,33476.5326274,1777362122.5324876,603,35.94160508413324,N,OK,,,,simulated
tank_temp,temperature,33476.5326733,1777362122.5325327,181141,20.697305099828718,°C,OK,,,,simulated
chamber_pressure,pressure,33476.5527614,1777362122.5526214,2115990,190.3071183332346,psi,OK,,,,simulated
injector_pressure,pressure,33476.5528386,1777362122.552698,2930023,311.60750229448104,psi,OK,,,,simulated
thrust,thrust,33476.5528541,1777362122.5527136,359,21.398070025213656,N,OK,,,,simulated
tank_temp,temperature,33476.5528768,1777362122.552736,181204,20.7948399847246,°C,OK,,,,simulated
chamber_pressure,pressure,33476.573115,1777362122.572976,2101925,188.21126976147528,psi,OK,,,,simulated
injector_pressure,pressure,33476.5732408,1777362122.5731003,2909255,308.51282876882897,psi,OK,,,,simulated
thrust,thrust,33476.5732873,1777362122.5731475,123,7.331372181340612,N,OK,,,,simulated
tank_temp,temperature,33476.5733337,1777362122.5731933,181180,20.7576838380976,°C,OK,,,,simulated
chamber_pressure,pressure,33476.5933106,1777362122.5931706,2082286,185.28483036575676,psi,OK,,,,simulated
injector_pressure,pressure,33476.5933521,1777362122.5932114,2915438,309.4341676752767,psi,OK,,,,simulated
thrust,thrust,33476.5933637,1777362122.593223,-81,4.827976802346257,N,OK,,,,simulated
tank_temp,temperature,33476.593375,1777362122.593234,181122,20.66788981708234,°C,OK,,,,simulated
chamber_pressure,pressure,33476.6134473,1777362122.6133075,2104014,188.52255505592285,psi,OK,,,,simulated
injector_pressure,pressure,33476.613509,1777362122.6133683,2900992,307.28154567260094,psi,OK,,,,simulated
thrust,thrust,33476.6135346,1777362122.6133943,-229,13.649465280707318,N,OK,,,,simulated
tank_temp,temperature,33476.6135528,1777362122.6134121,181197,20.784002775291725,°C,OK,,,,simulated
chamber_pressure,pressure,33476.633856,1777362122.6337154,2092971,186.87701962912317,psi,OK,,,,simulated
injector_pressure,pressure,33476.6338975,1777362122.6337566,2903890,307.71338137547747,psi,OK,,,,simulated
thrust,thrust,33476.6339124,1777362122.6337717,-481,28.66983755467345,N,OK,,,,simulated
tank_temp,temperature,33476.6339364,1777362122.6337955,181237,20.84592968633673,°C,OK,,,,simulated
chamber_pressure,pressure,33476.6546186,1777362122.654481,2081039,185.0990128635183,psi,OK,,,,simulated
injector_pressure,pressure,33476.6548462,1777362122.654706,2916914,309.6541088407169,psi,OK,,,,simulated
thrust,thrust,33476.6548937,1777362122.6547544,-697,41.544442360930134,N,OK,,,,simulated
tank_temp,temperature,33476.6549497,1777362122.6548097,181167,20.73755759200797,°C,OK,,,,simulated
chamber_pressure,pressure,33476.6751031,1777362122.6749625,2067511,183.08318353690905,psi,OK,,,,simulated
injector_pressure,pressure,33476.675138,1777362122.6749973,2914964,309.3635361627979,psi,OK,,,,simulated
thrust,thrust,33476.6751469,1777362122.6750062,-901,53.703791344617,N,OK,,,,simulated
tank_temp,temperature,33476.675156,1777362122.6750154,181151,20.71278682758997,°C,OK,,,,simulated
chamber_pressure,pressure,33476.6955066,1777362122.6953669,2102319,188.26998034357788,psi,OK,,,,simulated
injector_pressure,pressure,33476.6955808,1777362122.69544,2924110,310.7263965280528,psi,OK,,,,simulated
thrust,thrust,33476.695603,1777362122.6954627,-1097,65.38630311325733,N,OK,,,,simulated
tank_temp,temperature,33476.6956256,1777362122.6954849,181157,20.72207586424672,°C,OK,,,,simulated
chamber_pressure,pressure,33476.7155591,1777362122.7154193,2091176,186.609543753808,psi,OK,,,,simulated
injector_pressure,pressure,33476.7156386,1777362122.715498,2926839,311.1330492655097,psi,OK,,,,simulated
thrust,thrust,33476.7156735,1777362122.7155335,-1309,78.02248931199074,N,OK,,,,simulated
tank_temp,temperature,33476.7157193,1777362122.715579,181238,20.847477859112857,°C,OK,,,,simulated
chamber_pressure,pressure,33476.7361226,1777362122.7359827,2088573,186.22166648169352,psi,OK,,,,simulated
injector_pressure,pressure,33476.7362131,1777362122.7360725,2922144,310.4334396640586,psi,OK,,,,simulated
thrust,thrust,33476.736254,1777362122.7361143,-1471,87.67844291668325,N,OK,,,,simulated
tank_temp,temperature,33476.7363014,1777362122.7361612,181223,20.824255267470978,°C,OK,,,,simulated
chamber_pressure,pressure,33476.7562687,1777362122.7561283,2073465,183.97039878015502,psi,OK,,,,simulated
injector_pressure,pressure,33476.7563089,1777362122.7561681,2926684,311.1099524629059,psi,OK,,,,simulated
thrust,thrust,33476.7563181,1777362122.7561774,-1669,99.48016398908521,N,OK,,,,simulated
tank_temp,temperature,33476.7563281,1777362122.7561874,181131,20.681823372067466,°C,OK,,,,simulated
chamber_pressure,pressure,33476.7768869,1777362122.7767465,2078728,184.75464698727689,psi,OK,,,,simulated
injector_pressure,pressure,33476.77693,1777362122.7767892,2907532,308.2560817308523,psi,OK,,,,simulated
thrust,thrust,33476.7769423,1777362122.7768016,-1975,117.71918746461552,N,OK,,,,simulated
tank_temp,temperature,33476.7769534,1777362122.7768128,181219,20.81806257636648,°C,OK,,,,simulated
chamber_pressure,pressure,33476.7969946,1777362122.7968547,2090190,186.46261828692178,psi,OK,,,,simulated
injector_pressure,pressure,33476.7970443,1777362122.7969036,2901315,307.32967642899473,psi,OK,,,,simulated
thrust,thrust,33476.7970605,1777362122.79692,-2057,122.60676891884259,N,OK,,,,simulated
tank_temp,temperature,33476.7970858,1777362122.7969453,181167,20.73755759200797,°C,OK,,,,simulated
chamber_pressure,pressure,33476.8172685,1777362122.8171284,2068673,183.25633505062282,psi,OK,,,,simulated
injector_pressure,pressure,33476.8173182,1777362122.8171775,2917344,309.7181838414888,psi,OK,,,,simulated
thrust,thrust,33476.8173391,1777362122.8171988,-2117,126.18304803169167,N,OK,,,,simulated
tank_temp,temperature,33476.8173627,1777362122.817222,181152,20.714335000366095,°C,OK,,,,simulated
chamber_pressure,pressure,33476.8381218,1777362122.8379817,2074618,184.14220918920148,psi,OK,,,,simulated
injector_pressure,pressure,33476.8382,1777362122.8380594,2938875,312.9265532406036,psi,OK,,,,simulated
thrust,thrust,33476.8382298,1777362122.8380897,-2421,144.30286220346034,N,OK,,,,simulated
tank_temp,temperature,33476.8382772,1777362122.8381367,181284,20.918693806814613,°C,OK,,,,simulated
chamber_pressure,pressure,33476.8587915,1777362122.8586535,2060220,181.99673974475144,psi,OK,,,,simulated
injector_pressure,pressure,33476.8589752,1777362122.8588347,2915099,309.3836527328077,psi,OK,,,,simulated
thrust,thrust,33476.8590135,1777362122.8588734,-2523,150.38253669530377,N,OK,,,,simulated
tank_temp,temperature,33476.8590369,1777362122.8588965,181260,20.881537660187607,°C,OK,,,,simulated
chamber_pressure,pressure,33476.8792563,1777362122.8791158,2070311,183.50041610007477,psi,OK,,,,simulated
injector_pressure,pressure,33476.8792942,1777362122.8791535,2899509,307.0605614257528,psi,OK,,,,simulated
thrust,thrust,33476.8793033,1777362122.8791625,-2625,156.4622111871472,N,OK,,,,simulated
tank_temp,temperature,33476.8793123,1777362122.8791716,181163,20.73136490090347,°C,OK,,,,simulated
chamber_pressure,pressure,33476.8998532,1777362122.8997138,2055738,181.32886962042681,psi,OK,,,,simulated
injector_pressure,pressure,33476.8999332,1777362122.8997924,2913123,309.0892057525165,psi,OK,,,,simulated
thrust,thrust,33476.8999542,1777362122.8998141,-2789,166.23737409560135,N,OK,,,,simulated
tank_temp,temperature,33476.8999791,1777362122.8998384,181218,20.816514403590354,°C,OK,,,,simulated
chamber_pressure,pressure,33476.9199268,1777362122.919787,2059842,181.94041334872406,psi,OK,,,,simulated
injector_pressure,pressure,33476.9200232,1777362122.9198825,2924615,310.8016474010524,psi,OK,,,,simulated
thrust,thrust,33476.9200491,1777362122.9199085,-2857,170.29049042349698,N,OK,,,,simulated
tank_temp,temperature,33476.9200733,1777362122.9199326,181248,20.86295958687411,°C,OK,,,,simulated
chamber_pressure,pressure,33476.9400424,1777362122.939902,2059664,181.9138892786371,psi,OK,,,,simulated
injector_pressure,pressure,33476.9400875,1777362122.939947,2899425,307.0480444488578,psi,OK,,,,simulated
thrust,thrust,33476.9401045,1777362122.939964,-3045,181.49616497709076,N,OK,,,,simulated
tank_temp,temperature,33476.9401287,1777362122.9399881,181178,20.754587492545348,°C,OK,,,,simulated
chamber_pressure,pressure,33476.9601046,1777362122.9599648,2070410,183.51516825141528,psi,OK,,,,simulated
injector_pressure,pressure,33476.9601616,1777362122.960021,2917488,309.7396415161659,psi,OK,,,,simulated
thrust,thrust,33476.9601726,1777362122.960032,-3133,186.74137434260274,N,OK,,,,simulated
tank_temp,temperature,33476.9601824,1777362122.9600418,181214,20.81032171248585,°C,OK,,,,simulated
chamber_pressure,pressure,33476.9806216,1777362122.980481,2064107,182.5759479494033,psi,OK,,,,simulated
injector_pressure,pressure,33476.9806864,1777362122.9805458,2902793,307.54991561769435,psi,OK,,,,simulated
thrust,thrust,33476.9807006,1777362122.9805598,-3175,189.2447697215971,N,OK,,,,simulated
tank_temp,temperature,33476.9807134,1777362122.9805727,181268,20.893923042396608,°C,OK,,,,simulated
chamber_pressure,pressure,33477.0007199,1777362123.0005805,2052151,180.79436490468558,psi,OK,,,,simulated
injector_pressure,pressure,33477.000776,1777362123.0006354,2921303,310.3081208834792,psi,OK,,,,simulated
thrust,thrust,33477.0007975,1777362123.0006573,-3257,194.13235117582417,N,OK,,,,simulated
tank_temp,temperature,33477.0008188,1777362123.000678,181112,20.65240808932109,°C,OK,,,,simulated
chamber_pressure,pressure,33477.0207488,1777362123.0206087,2055844,181.34466485317523,psi,OK,,,,simulated
injector_pressure,pressure,33477.020799,1777362123.0206583,2915934,309.5080774436089,psi,OK,,,,simulated
thrust,thrust,33477.0208173,1777362123.0206769,-3319,197.82783959243488,N,OK,,,,simulated
tank_temp,temperature,33477.0208409,1777362123.0207002,181252,20.869152277978607,°C,OK,,,,simulated
chamber_pressure,pressure,33477.0422748,1777362123.0421379,2055368,181.27373531743706,psi,OK,,,,simulated
injector_pressure,pressure,33477.0424535,1777362123.0423129,2910578,308.70997115492474,psi,OK,,,,simulated
thrust,thrust,33477.0424756,1777362123.042335,-3303,196.8741651623418,N,OK,,,,simulated
tank_temp,temperature,33477.0425007,1777362123.04236,181282,20.91559746126236,°C,OK,,,,simulated
chamber_pressure,pressure,33477.0627405,1777362123.0626009,2054267,181.1096735131351,psi,OK,,,,simulated
injector_pressure,pressure,33477.0628536,1777362123.0627131,2927160,311.18088199864405,psi,OK,,,,simulated
thrust,thrust,33477.062896,1777362123.062756,-3337,198.9007233262896,N,OK,,,,simulated
tank_temp,temperature,33477.0629384,1777362123.0627978,181270,20.89701938794886,°C,OK,,,,simulated
chamber_pressure,pressure,33477.0836447,1777362123.0835042,2044504,179.65487297235404,psi,OK,,,,simulated
injector_pressure,pressure,33477.0837012,1777362123.0835607,2902400,307.4913540472214,psi,OK,,,,simulated
thrust,thrust,33477.0837117,1777362123.083571,-3355,199.97360706014433,N,OK,,,,simulated
tank_temp,temperature,33477.0837205,1777362123.08358,181153,20.715883173142217,°C,OK,,,,simulated
chamber_pressure,pressure,33477.1037965,1777362123.103657,2060413,182.02549898928393,psi,OK,,,,simulated
injector_pressure,pressure,33477.1038642,1777362123.1037235,2899108,307.00080776224223,psi,OK,,,,simulated
thrust,thrust,33477.1038763,1777362123.1037354,-3365,200.5696535789525,N,OK,,,,simulated
tank_temp,temperature,33477.1038888,1777362123.103748,181264,20.88773035129211,°C,OK,,,,simulated
chamber_pressure,pressure,33477.1241373,1777362123.1239977,2053937,181.06049967533343,psi,OK,,,,simulated
injector_pressure,pressure,33477.1241929,1777362123.1240523,2924170,310.73533722583494,psi,OK,,,,simulated
thrust,thrust,33477.1242035,1777362123.1240628,-3325,198.1854675037198,N,OK,,,,simulated
tank_temp,temperature,33477.1242151,1777362123.1240745,181190,20.77316556585885,°C,OK,,,,simulated
chamber_pressure,pressure,33477.1445515,1777362123.1444118,2052295,180.81582257936267,psi,OK,,,,simulated
injector_pressure,pressure,33477.144697,1777362123.1445572,2896148,306.5597333383242,psi,OK,,,,simulated
thrust,thrust,33477.1447504,1777362123.1446097,-3305,196.99337446610343,N,OK,,,,simulated
tank_temp,temperature,33477.1447748,1777362123.1446345,181286,20.921790152366864,°C,OK,,,,simulated
chamber_pressure,pressure,33477.1647111,1777362123.164571,2074833,184.17424668958742,psi,OK,,,,simulated
injector_pressure,pressure,33477.1647622,1777362123.1646216,2926579,311.0943062417872,psi,OK,,,,simulated
thrust,thrust,33477.1647736,1777362123.1646328,-3283,195.68207212472544,N,OK,,,,simulated
tank_temp,temperature,33477.1647854,1777362123.164645,181291,20.929531016247488,°C,OK,,,,simulated
chamber_pressure,pressure,33477.1860636,1777362123.1859238,2044279,179.62134535567108,psi,OK,,,,simulated
injector_pressure,pressure,33477.1861278,1777362123.185987,2903472,307.651094514262,psi,OK,,,,simulated
thrust,thrust,33477.1861537,1777362123.1860135,-3179,189.48318832912037,N,OK,,,,simulated
tank_temp,temperature,33477.186174,1777362123.1860335,181269,20.895471215172734,°C,OK,,,,simulated
chamber_pressure,pressure,33477.2064957,1777362123.206356,2055280,181.26062229402328,psi,OK,,,,simulated
injector_pressure,pressure,33477.2065528,1777362123.206412,2892888,306.0739554254955,psi,OK,,,,simulated
thrust,thrust,33477.2065761,1777362123.206436,-3111,185.43007200122474,N,OK,,,,simulated
tank_temp,temperature,33477.2065934,1777362123.2064528,181209,20.802580848605228,°C,OK,,,,simulated
chamber_pressure,pressure,33477.2267374,1777362123.2265975,2032668,177.89117132320064,psi,OK,,,,simulated
injector_pressure,pressure,33477.2267976,1777362123.226657,2902747,307.54306108272806,psi,OK,,,,simulated
thrust,thrust,33477.2268088,1777362123.2266681,-3037,181.0193277620442,N,OK,,,,simulated
tank_temp,temperature,33477.2268208,1777362123.2266803,181223,20.824255267470978,°C,OK,,,,simulated
chamber_pressure,pressure,33477.2469243,1777362123.2467842,2066563,182.9419205119515,psi,OK,,,,simulated
injector_pressure,pressure,33477.2469698,1777362123.246829,2903518,307.6579490492283,psi,OK,,,,simulated
thrust,thrust,33477.2469831,1777362123.2468426,-2921,174.10518814386933,N,OK,,,,simulated
tank_temp,temperature,33477.2470097,1777362123.246869,181319,20.97287985397899,°C,OK,,,,simulated
chamber_pressure,pressure,33477.2670431,1777362123.2669034,2037991,178.68436022810462,psi,OK,,,,simulated
injector_pressure,pressure,33477.2671234,1777362123.2669828,2903660,307.679108700646,psi,OK,,,,simulated
thrust,thrust,33477.2671549,1777362123.2670152,-2873,171.24416485359006,N,OK,,,,simulated
tank_temp,temperature,33477.2672099,1777362123.267069,181209,20.802580848605228,°C,OK,,,,simulated
chamber_pressure,pressure,33477.2884013,1777362123.288262,2036631,178.48170441170984,psi,OK,,,,simulated
injector_pressure,pressure,33477.2884639,1777362123.2883232,2899091,306.9982745645373,psi,OK,,,,simulated
thrust,thrust,33477.2884778,1777362123.2883372,-2715,161.82662985642082,N,OK,,,,simulated
tank_temp,temperature,33477.2884893,1777362123.2883487,181302,20.946560916784865,°C,OK,,,,simulated
chamber_pressure,pressure,33477.3085568,1777362123.3084178,2044771,179.6946590774845,psi,OK,,,,simulated
injector_pressure,pressure,33477.3086466,1777362123.308506,2911321,308.8206867957934,psi,OK,,,,simulated
thrust,thrust,33477.3086714,1777362123.3085306,-2597,154.7932809344843,N,OK,,,,simulated
tank_temp,temperature,33477.3086917,1777362123.3085508,181306,20.952753607889367,°C,OK,,,,simulated
chamber_pressure,pressure,33477.3286539,1777362123.3285148,2037085,178.54935569159457,psi,OK,,,,simulated
injector_pressure,pressure,33477.3287213,1777362123.3285806,2876492,303.6307607449008,psi,OK,,,,simulated
thrust,thrust,33477.3287324,1777362123.3285916,-2393,142.63393195079743,N,OK,,,,simulated
tank_temp,temperature,33477.3287646,1777362123.328624,181258,20.87844131463536,°C,OK,,,,simulated
chamber_pressure,pressure,33477.3488867,1777362123.3487463,2034292,178.13316620983676,psi,OK,,,,simulated
injector_pressure,pressure,33477.348935,1777362123.3487945,2893659,306.1888433919958,psi,OK,,,,simulated
thrust,thrust,33477.348952,1777362123.3488119,-2269,135.242955117576,N,OK,,,,simulated
tank_temp,temperature,33477.348977,1777362123.3488364,181433,21.149371550457257,°C,OK,,,,simulated
chamber_pressure,pressure,33477.3691041,1777362123.3689642,2054404,181.1300881064043,psi,OK,,,,simulated
injector_pressure,pressure,33477.3691962,1777362123.3690555,2895991,306.536338512461,psi,OK,,,,simulated
thrust,thrust,33477.3692159,1777362123.3690753,-2055,122.48755961508095,N,OK,,,,simulated
tank_temp,temperature,33477.3692341,1777362123.369094,181286,20.921790152366864,°C,OK,,,,simulated
chamber_pressure,pressure,33477.3894223,1777362123.3892827,2053683,181.0226507213891,psi,OK,,,,simulated
injector_pressure,pressure,33477.3894588,1777362123.3893182,2916327,309.56663901408183,psi,OK,,,,simulated
thrust,thrust,33477.3894702,1777362123.3893294,-1905,113.54686183295826,N,OK,,,,simulated
tank_temp,temperature,33477.3894818,1777362123.389341,181423,21.133889822696005,°C,OK,,,,simulated
chamber_pressure,pressure,33477.4096199,1777362123.40948,2047432,180.09117902412163,psi,OK,,,,simulated
injector_pressure,pressure,33477.4096976,1777362123.409557,2877324,303.7547384208129,psi,OK,,,,simulated
thrust,thrust,33477.4097121,1777362123.4095714,-1793,106.87114082230664,N,OK,,,,simulated
tank_temp,temperature,33477.4097235,1777362123.4095829,181157,20.72207586424672,°C,OK,,,,simulated
chamber_pressure,pressure,33477.4297936,1777362123.4296532,2043952,179.5726185527585,psi,OK,,,,simulated
injector_pressure,pressure,33477.4298451,1777362123.4297044,2893333,306.14026560071295,psi,OK,,,,simulated
thrust,thrust,33477.4298764,1777362123.4297361,-1633,97.33439652137577,N,OK,,,,simulated
tank_temp,temperature,33477.4299207,1777362123.4297802,181145,20.703497790933216,°C,OK,,,,simulated
chamber_pressure,pressure,33477.4503621,1777362123.4502218,2054589,181.15765525789917,psi,OK,,,,simulated
injector_pressure,pressure,33477.4504409,1777362123.4503005,2884593,304.8379039571171,psi,OK,,,,simulated
thrust,thrust,33477.4504633,1777362123.4503226,-1385,82.5524428549329,N,OK,,,,simulated
tank_temp,temperature,33477.4504833,1777362123.450343,181357,21.031710419471747,°C,OK,,,,simulated
chamber_pressure,pressure,33477.4717975,1777362123.4716601,2042340,179.33241180567882,psi,OK,,,,simulated
injector_pressure,pressure,33477.4720247,1777362123.4718845,2888717,305.4524279180083,psi,OK,,,,simulated
thrust,thrust,33477.472062,1777362123.4719217,-1201,71.5851869088624,N,OK,,,,simulated
tank_temp,temperature,33477.472091,1777362123.4719503,181338,21.00229513672537,°C,OK,,,,simulated
chamber_pressure,pressure,33477.4920884,1777362123.4919488,2041877,179.26341942112677,psi,OK,,,,simulated
injector_pressure,pressure,33477.4921407,1777362123.492,2901204,307.3131361380978,psi,OK,,,,simulated
thrust,thrust,33477.4921523,1777362123.4920118,-997,59.42583792517553,N,OK,,,,simulated
tank_temp,temperature,33477.4921639,1777362123.4920232,181279,20.910952942933985,°C,OK,,,,simulated
chamber_pressure,pressure,33477.5122867,1777362123.5121472,2059288,181.85786090586913,psi,OK,,,,simulated
injector_pressure,pressure,33477.512363,1777362123.5122223,2898232,306.87027357462324,psi,OK,,,,simulated
thrust,thrust,33477.512376,1777362123.5122354,-821,48.935419194151564,N,OK,,,,simulated
tank_temp,temperature,33477.5123886,1777362123.512248,181299,20.94191639845649,°C,OK,,,,simulated
chamber_pressure,pressure,33477.5328406,1777362123.5327008,2041638,179.22780564162798,psi,OK,,,,simulated
injector_pressure,pressure,33477.5329231,1777362123.5327826,2907911,308.3125571385094,psi,OK,,,,simulated
thrust,thrust,33477.5329602,1777362123.5328202,-553,32.961372490092344,N,OK,,,,simulated
tank_temp,temperature,33477.5330013,1777362123.532861,181182,20.760780183649846,°C,OK,,,,simulated
chamber_pressure,pressure,33477.5533359,1777362123.5531962,2042950,179.42330889979706,psi,OK,,,,simulated
injector_pressure,pressure,33477.553431,1777362123.5532901,2886695,305.1511264027508,psi,OK,,,,simulated
thrust,thrust,33477.5534459,1777362123.5533054,-353,21.040442113928748,N,OK,,,,simulated
tank_temp,temperature,33477.5534594,1777362123.553319,181267,20.892374869620486,°C,OK,,,,simulated
chamber_pressure,pressure,33477.5748135,1777362123.5746732,2057969,181.66131456629213,psi,OK,,,,simulated
injector_pressure,pressure,33477.5749058,1777362123.5747652,2894710,306.34545461481264,psi,OK,,,,simulated
thrust,thrust,33477.5749234,1777362123.574783,-121,7.212162877578976,N,OK,,,,simulated
tank_temp,temperature,33477.574941,1777362123.5748005,181244,20.856766895769606,°C,OK,,,,simulated
chamber_pressure,pressure,33477.5952081,1777362123.5950685,2050667,180.57323164620774,psi,OK,,,,simulated
injector_pressure,pressure,33477.595269,1777362123.5951283,2903123,307.599089455496,psi,OK,,,,simulated
thrust,thrust,33477.5952827,1777362123.5951421,91,5.424023321154436,N,OK,,,,simulated
tank_temp,temperature,33477.5952961,1777362123.5951555,181300,20.943464571232614,°C,OK,,,,simulated
chamber_pressure,pressure,33477.6157399,1777362123.6155996,2044932,179.71864994986652,psi,OK,,,,simulated
injector_pressure,pressure,33477.6157873,1777362123.6156468,2899700,307.08902264702584,psi,OK,,,,simulated
thrust,thrust,33477.6157999,1777362123.6156595,265,15.795232748416765,N,OK,,,,simulated
tank_temp,temperature,33477.6158271,1777362123.6156864,181374,21.058029356665873,°C,OK,,,,simulated
chamber_pressure,pressure,33477.6359432,1777362123.6358025,2054507,181.1454363042636,psi,OK,,,,simulated
injector_pressure,pressure,33477.6359886,1777362123.635848,2886523,305.125496402442,psi,OK,,,,simulated
thrust,thrust,33477.6360081,1777362123.6358676,433,25.808814264394186,N,OK,,,,simulated
tank_temp,temperature,33477.6360308,1777362123.6358902,181323,20.979072545083493,°C,OK,,,,simulated
chamber_pressure,pressure,33477.6563092,1777362123.6561692,2054785,181.18686153732077,psi,OK,,,,simulated
injector_pressure,pressure,33477.6563898,1777362123.656249,2900547,307.21523549738356,psi,OK,,,,simulated
thrust,thrust,33477.6564213,1777362123.6562812,711,42.378907487261586,N,OK,,,,simulated
tank_temp,temperature,33477.6564716,1777362123.656331,181347,21.016228691710495,°C,OK,,,,simulated
chamber_pressure,pressure,33477.6767044,1777362123.676564,2051477,180.6939310662664,psi,OK,,,,simulated
injector_pressure,pressure,33477.6767432,1777362123.6766026,2879173,304.030260924132,psi,OK,,,,simulated
thrust,thrust,33477.6767521,1777362123.6766114,905,53.942209952140274,N,OK,,,,simulated
tank_temp,temperature,33477.6767593,1777362123.6766188,181280,20.91250111571011,°C,OK,,,,simulated
chamber_pressure,pressure,33477.696761,1777362123.6966214,2062882,182.39340870301828,psi,OK,,,,simulated
injector_pressure,pressure,33477.6968136,1777362123.696673,2905912,308.014682890735,psi,OK,,,,simulated
thrust,thrust,33477.6968339,1777362123.6966937,1111,66.22076823958878,N,OK,,,,simulated
tank_temp,temperature,33477.6968554,1777362123.6967146,181300,20.943464571232614,°C,OK,,,,simulated
chamber_pressure,pressure,33477.7168153,1777362123.7166753,2068526,183.23443034105662,psi,OK,,,,simulated
injector_pressure,pressure,33477.7168648,1777362123.7167242,2888593,305.43395047592526,psi,OK,,,,simulated
thrust,thrust,33477.7168823,1777362123.7167418,1357,80.88351260227,N,OK,,,,simulated
tank_temp,temperature,33477.7169072,1777362123.7167668,181338,21.00229513672537,°C,OK,,,,simulated
chamber_pressure,pressure,33477.7371384,1777362123.7369986,2073693,184.0043734317271,psi,OK,,,,simulated
injector_pressure,pressure,33477.7371824,1777362123.7370417,2885171,304.92403267908486,psi,OK,,,,simulated
thrust,thrust,33477.737194,1777362123.7370539,1515,90.30104759943924,N,OK,,,,simulated
tank_temp,temperature,33477.737222,1777362123.7370813,181316,20.968235335650615,°C,OK,,,,simulated
chamber_pressure,pressure,33477.7574545,1777362123.7573142,2052186,180.79958031172515,psi,OK,,,,simulated
injector_pressure,pressure,33477.7575036,1777362123.7573628,2888291,305.38894896375524,psi,OK,,,,simulated
thrust,thrust,33477.757515,1777362123.7573743,1757,104.7253733545972,N,OK,,,,simulated
tank_temp,temperature,33477.7575256,1777362123.757385,181419,21.127697131591507,°C,OK,,,,simulated
chamber_pressure,pressure,33477.7778845,1777362123.7777438,2067874,183.1372747584909,psi,OK,,,,simulated
injector_pressure,pressure,33477.7779323,1777362123.777792,2893362,306.1445869379743,psi,OK,,,,simulated
thrust,thrust,33477.777946,1777362123.7778053,1895,112.95081531415008,N,OK,,,,simulated
tank_temp,temperature,33477.7779575,1777362123.7778168,181283,20.917145634038487,°C,OK,,,,simulated
chamber_pressure,pressure,33477.79797,1777362123.7978308,2069377,183.36123923793306,psi,OK,,,,simulated
injector_pressure,pressure,33477.7981623,1777362123.7980218,2901598,307.3718467202004,psi,OK,,,,simulated
thrust,thrust,33477.7982132,1777362123.7980733,2085,124.2756991715055,N,OK,,,,simulated
tank_temp,temperature,33477.7982516,1777362123.7981112,181465,21.198913079293263,°C,OK,,,,simulated
chamber_pressure,pressure,33477.8181514,1777362123.8180113,2049678,180.42585914443242,psi,OK,,,,simulated
injector_pressure,pressure,33477.8182118,1777362123.8180711,2881892,304.4354235452918,psi,OK,,,,simulated
